Name	Description	Adipose-Subcutaneous	Adipose-Visceral	Adrenal-Gland	Artery-Aorta	Artery-Coronary	Artery-Tibial	Bladder	Brain-Amygdala	Brain-Anterior-cingulate-cortex	Brain-Caudate	Brain-Cerebellar-Hemisphere	Brain-Cerebellum	Brain-Cortex	Brain-Frontal-Cortex	Brain-Hippocampus	Brain-Hypothalamus	Brain-Nucleus-accumbens	Brain-Putamen	Brain-Spinal-cord	Brain-Substantia-nigra	Breast-Mammary-Tissue	Cells-Cultured-fibroblasts	Cells-EBV-transformed-lymphocytes	Cervix-Ectocervix	Cervix-Endocervix	Colon-Sigmoid	Colon-Transverse	Esophagus-Gastroesophageal-Junction	Esophagus-Mucosa	Esophagus-Muscularis	Fallopian-Tube	Heart-Atrial-Appendage	Heart-Left-Ventricle	Kidney-Cortex	Kidney-Medulla	Liver	Lung	Minor-Salivary-Gland	Muscle-Skeletal	Nerve-Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin-Not-Sun-Exposed	Skin-Sun-Exposed	Small-Intestine-Terminal-Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole-Blood
ENSG00000226262.1	PHKBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235036.4	RP5-1099D15.1	0.27297	0.176998	0.146177	0.217951	0.211312	0.210134	0.285299	0.0388485	0.0445957	0.0478136	0.143845	0.17948	0.079362	0.0618413	0.0403787	0.0602683	0.0409054	0.0315655	0.0618745	0.0359515	0.321324	0.290056	0.579864	0.200893	0.139858	0.156603	0.173066	0.11695	0.265714	0.106449	0.195736	0.081081	0.0404482	0.0558714	0.0621105	0.080609	0.258831	0.319756	0.050964	0.43408	0.261814	0.144343	0.328962	0.24399	0.628739	0.522379	0.253802	0.174166	0.163678	0.387867	0.349515	0.240201	0.400448	0.0440112
ENSG00000271426.1	RP4-718P11.1	0	0	0	0.14476	0	0	0.272186	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0643655	0	0	0.766317	0.186417	0	0	0	0.152975	0	0.165921	0.0614988	0	0.291797	0.294	0.180518	0.163113	0.128095	0	0.473941	0.270884	0	0.202422	0.307453	0.92593	0.892196	0	0	0	0.453399	0.829671	0.105917	0.57024	0
ENSG00000236811.1	GAPDHP2	0.509109	0.248081	0.222919	0.651781	0.372132	0.993707	0.347873	0.0426826	0.0569572	0.0587769	0.224231	0.242103	0.115522	0.105057	0.0549718	0.0711314	0.0599654	0.04328	0.066667	0.0493162	0.444835	0.22513	0.259832	0.881836	0.953578	0.250851	0.256531	0.264659	0.233086	0.230712	0.445593	0.15435	0.0705144	0.126824	0.172865	0.125088	0.485261	0.523714	0.119017	0.947922	0.573487	0.199552	0.507752	0.456772	0.493769	0.524886	0.269204	0.320774	0.234986	0.249967	0.608098	0.510311	0.57772	0.0436115
ENSG00000230935.1	RPS3P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234187.1	AIMP1P1	0	0	0	0	0	0	0	0	0	0.0552341	0	0.0689652	0	0	0	0	0.0591827	0.0567369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0614474	0	0	0	0
ENSG00000227563.1	RNF11P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429897	0	0	0	0
ENSG00000213950.2	RPS10P2	0.190802	0.183085	0.156038	0.189694	0.222817	0.243385	0.175697	0.0887908	0.0678288	0.114827	0.153518	0.127456	0.0666205	0.0896418	0.0893916	0.0819684	0.145745	0.103884	0.11132	0.0892894	0.225384	0.29342	0.432302	0.531047	0.37788	0.210461	0.15163	0.185474	0.243398	0.194625	0.416034	0.0920973	0.0584549	0.107492	0.227029	0.0992923	0.196274	0.180469	0.103349	0.231967	0.536253	0.125192	0.231906	0.253745	0.359777	0.352574	0.163204	0.161042	0.160942	0.222022	0.224475	0.34177	0.324535	0.0431399
ENSG00000224274.1	ENSAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232241.1	DYNLT3P1	0	0	0	0	0	0	0	0	0.0611764	0	0.0995251	0.159511	0.105576	0.0834793	0	0	0.0694614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1097	0.302081	0	0	0
ENSG00000232333.1	RPS27AP2	0.234218	0.186107	0.175633	0.338434	0.253046	0.368896	0.263082	0.0721325	0.0659941	0.0844451	0.366844	0.445176	0.141315	0.104282	0.0539391	0.10744	0.111922	0.0591338	0.127329	0.0754019	0.277849	0.29212	0.294484	0.254541	0.140617	0.294504	0.189925	0.40982	0.210968	0.350354	0.651447	0.0902005	0.0478491	0.117648	0.294618	0	0.349618	0.34456	0.0635675	0.262213	0.569697	0.186855	0.183778	0.245085	0.205946	0.242347	0.19356	0.21513	0.175854	0.48324	0.617511	0.547817	0.325209	0.0670735
ENSG00000218902.3	PTMAP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0724982	0	0	0	0	0	0	0.471767	0	0	0	0.168045	0	1.00147	0	0.893992	0	0.159893	0	0	0.157693	0.398564	0	0.475428	2.23785	0	0	0	0.563268	0.195747	1.66864	1.21435	1.18941	0.671998	0	1.16987	0.443781	1.45504	0	0.735854	0
ENSG00000236474.1	GCNT1P1	0.075791	0.0478313	0.0470036	0.0846096	0.0580782	0.0600144	0.0513086	0	0	0.0404115	0.0893276	0.189743	0.0704249	0.0323405	0	0.0392664	0.0319011	0	0	0	0.135079	0.0455903	0.162796	0.113676	0.183906	0.0466235	0.040668	0.0455037	0.0506474	0	0.158703	0.0167898	0	0.039105	0.0456692	0	0.145581	0.114758	0	0.293458	0.299081	0.0512283	0.569728	0.0855956	0.13942	0.132965	0.0558836	0.028091	0.0507398	0.239421	0.37747	0.136053	0.14098	0
ENSG00000232136.2	DUXAP7	0.0460926	0	0	0.0455414	0.0317257	0	0	0	0	0	0.0669075	0.122077	0	0	0	0	0	0	0	0	0.0545674	0	0	0	0.0643718	0	0	0	0	0	0	0	0	0	0	0	0	0.0169578	0	0.153414	0.122778	0	0.109541	0	0	0	0.0292536	0	0	0.0304799	0.0745192	0.105837	0.0456665	0
ENSG00000229500.1	RPL17P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0401962	0	0	0	0	0	0	0	0.209962	0	0	0	0	0	0	0.255361	0	0	0	0
ENSG00000213384.2	EIF4E2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214535.3	RPS15AP1	3.02515	2.70774	1.57655	2.36139	2.41129	2.74255	2.42946	0.612889	0.431778	0.457328	1.0909	1.10173	0.429977	0.430236	0.542672	0.606628	0.51958	0.417417	0.943897	0.672326	3.3533	3.08427	5.18959	4.36111	3.59685	2.81693	2.00711	2.4173	2.23598	2.0495	3.73699	0.984918	0.687518	1.21849	1.41811	0.961845	2.73167	2.28034	1.40652	3.00133	6.23194	1.65504	1.72488	2.71232	3.81121	3.69137	2.35	2.73941	1.84081	1.6107	3.18891	3.55246	3.34871	0.784547
ENSG00000230837.1	RPL31P2	0.125947	0.097226	0.0820627	0.119684	0.100115	0.103397	0.134959	0.0670364	0.0752272	0.100728	0.43105	0.479356	0.171881	0.155639	0.0782147	0.10233	0.129789	0.0625018	0.088241	0.0585	0.17149	0	0.133862	0.139801	0.0639731	0.109294	0.0849791	0.126922	0.0823145	0.12427	0.190839	0.0771716	0	0	0.0571489	0	0.130426	0.10057	0	0.232246	0.367178	0	0.188443	0.152295	0.136266	0.155365	0.0915665	0.0809594	0	0.200109	0.165945	0.294385	0.168847	0
ENSG00000214185.3	XPOTP1	0.069552	0.0378451	0.0296443	0.0409186	0.0398726	0.0429874	0.0698334	0.0216259	0.0226083	0.0208819	0.0367076	0.0443207	0.0313329	0.0278676	0.0197899	0.0235268	0.0210856	0.0160619	0.0327956	0.013026	0.0604265	0.237881	0.1028	0.0917507	0.0326845	0.0335461	0.0202563	0.0332969	0.0334132	0.0333073	0.0804046	0.020687	0.00831982	0.00637932	0.0197802	0	0.0505269	0.0718702	0.0226395	0.466282	0.0899147	0.0201819	0.042789	0.0503662	0.772275	0.803719	0.0219273	0.0165877	0.0257391	0.215298	0.0750016	0.0687228	0.0614171	0
ENSG00000236456.1	RP4-785G19.2	0.260728	0.257088	0.226199	0.238708	0.280196	0.371381	0.173947	0.0798101	0.10165	0.0760291	0.264173	0.201054	0.143558	0.180899	0.065947	0.124133	0.104444	0.0500843	0.0953921	0.0773914	0.263679	0.792068	0.870472	0.505819	0.258191	0.266039	0.191295	0.192261	0.330362	0.208119	0.434385	0.121963	0.0732884	0.116159	0.0994982	0.116379	0.237441	0.250223	0.313117	0.379715	0.478276	0.146304	0.201574	0.325005	0.279652	0.296863	0.212492	0.15509	0.158869	0.370191	0.315375	0.281014	0.382982	0
ENSG00000234933.1	CDC42P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181741.7	FDX1P1	0.390422	0.306757	0.732025	0.560328	0.357514	0.422312	0.678025	0.0956159	0.0714461	0.0851792	0.342886	0.349239	0.11251	0.116676	0.113386	0.123544	0.0934921	0.0829014	0.335569	0.119264	0.41522	0.155878	0.201979	2.33396	0.43102	0.232433	0.257605	0.278377	0.764503	0.216636	0.73139	0.239224	0.0706338	0.360434	0.348659	0.501825	0.94672	0.611327	0.0856097	0.924021	0.67562	0.078036	0.603852	1.0401	0.862313	0.784618	0.295942	0.458898	0.136707	0.656642	0.519488	0.5471	1.2522	0.323908
ENSG00000229230.3	MT1P3	0.291979	0.376252	0	0	0.293537	0.323204	0.295404	0	0	0	0.949308	0.845305	0	0	0	0	0	0	0	0.203214	0.275846	0.550903	0	0	0.485587	0	0	0	0	0	0	0	0	0	0.204227	0.306661	0.166897	0	0.240863	0.308043	0	0.15255	0	0	0.274528	0.332502	0	0	0.225293	0	0.400019	0	0	0
ENSG00000224497.1	RPL36P4	1.5284	1.23162	1.19165	1.07087	1.13996	0.773374	1.04551	0.312403	0.261301	0.408447	0.921668	1.06934	0.497098	0.373065	0.395388	0.393325	0.372461	0.273716	0.625241	0.276829	1.85518	2.07142	1.25269	2.55524	4.8738	1.1637	1.36815	1.11354	1.49877	1.02561	2.74674	0.564901	0.250619	0.716114	0.709173	0.637038	1.74807	1.6303	0.219922	2.7927	1.85027	0.947347	1.08867	1.6232	1.74189	1.68071	1.70976	1.93176	1.27374	1.41386	2.24608	1.91107	2.56792	0.269113
ENSG00000234274.1	COX7BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231241.1	RPS3AP3	0	0	0	0	0	0	0.123118	0	0	0	0.316799	0.42349	0	0	0	0	0	0	0	0	0	0	0.117529	0.227291	0	0	0	0	0	0	0	0	0	0	0	0	0.173943	0	0	0.282255	0.240436	0	0	0	0.174506	0.167878	0	0	0	0.141738	0	0.187689	0.214448	0
ENSG00000226144.2	RPS27AP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231307.1	RPS3P2	0.273717	0.23049	0.154207	0.282124	0.225103	0.252687	0.310617	0	0	0.0299406	0.193881	0.359004	0.0770072	0	0	0	0.0342219	0	0.0327963	0	0.374308	0.187955	0.170457	0.309108	0.345183	0.155015	0.175871	0.185353	0.219758	0.140154	0.327422	0.113593	0.0387369	0.080183	0.0676646	0.0983832	0.341995	0.29965	0.0452273	0.534608	0.29613	0.115065	0.299831	0.292077	0.461137	0.448814	0.307416	0.159259	0.153376	0.438578	0.340311	0.265232	0.499913	0.0848094
ENSG00000213959.2	RP5-1100H13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223864.1	NPM1P19	0.0498366	0	0	0	0	0.0688617	0.0382273	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419079	0.132316	0.201885	0.0831192	0	0.0499643	0	0.043173	0	0.0501221	0	0	0	0	0	0	0	0	0	0.0357996	0.142862	0	0	0	0.062886	0.0611861	0	0	0	0	0	0.0989661	0.0523197	0
ENSG00000242748.1	RPL23AP81	1.15146	0.878164	0.393921	0.661173	0.780436	0.877478	0.651832	0.116009	0.11815	0.162279	1.95014	2.8354	0.246493	0.123374	0.096203	0.114455	0.185466	0.112494	0.137803	0	1.06554	1.40902	0.273813	1.36466	0.683204	0.680959	0.410196	0.925761	0.303977	0.892023	0.93845	0.327111	0.276091	0.227169	0.523288	0	0.904211	0.490806	0.306468	1.00289	0.990677	0.138649	0.453711	0.54771	0.76828	0.756534	0.735675	0.37606	0.410823	0.927603	1.90616	1.15949	0.612218	0
ENSG00000232493.2	RPL12P11	0	0	0	0	0	0	0	0	0	0	0	0.119254	0	0	0	0	0	0	0	0	0	0	0	0.293834	0.0403879	0	0	0	0	0	0	0	0	0	0	0	0	0.0763692	0	0.0927807	0.128758	0	0.0708979	0.155494	0.0811572	0.0692952	0	0	0	0.15854	0.146357	0.125358	0.116422	0
ENSG00000234271.1	RP1-138B7.4	0	0	0.0815245	0.176797	0.110839	0.139745	0	0	0	0	0.185039	0.268301	0	0	0	0	0	0	0	0	0.130239	0	0.194369	0.304628	0.211068	0.0980692	0	0.104356	0.105265	0	0.230598	0	0	0	0.0878189	0	0	0.223699	0	0.283461	0.528989	0	0.221562	0	0.22077	0.176556	0.112604	0	0	0.254721	0.252987	0.239071	0.330039	0
ENSG00000215450.2	RP5-890O15.3	0	0.0553587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0878741	0	0	0.115434	0.324158	0	0	0	0.118347	0	0.122282	0	0	0	0	0	0	0.246187	0	0.288922	0	0	0	0.269777	0	0	0	0	0	0.0358429	0.17591	0	0.11005	0
ENSG00000226284.1	ARPC3P1	0.394317	0.42656	0.305686	0.505105	0.456644	0.461794	0.275173	0.138851	0.125699	0.160695	0.313077	0.423821	0.144204	0.157465	0.13393	0.142004	0.157076	0.134798	0.225442	0.144953	0.384031	0.512895	0.944793	0.552385	0.406671	0.360019	0.403617	0.330369	0.459381	0.34972	0.289194	0.172983	0.119	0.225517	0.364074	0.237987	0.703203	0.397015	0.153533	0.479945	0.379315	0.246016	0.383	0.371999	0.424974	0.387271	0.476187	0.635424	0.326111	0.300643	0.646169	0.397752	0.475194	0.665655
ENSG00000237788.1	RP5-1041C10.3	0.0768647	0.0671222	0.0576451	0.0774311	0.0654694	0.0693852	0.0574663	0.0153768	0.0244418	0.0279364	0.0591027	0.0912898	0.0223902	0	0.0134783	0.0268065	0.022862	0.0135474	0.0257362	0.0182526	0.0825899	0.0775948	0.1312	0.118742	0.109984	0.0602717	0.0619647	0.0665154	0.117952	0.0599629	0.031083	0.0332879	0.0240736	0.0331947	0.0241233	0.0426151	0.125885	0.105417	0.0380724	0.0820981	0.107144	0.0360043	0.0932709	0.0909733	0.0706423	0.0611551	0.086487	0.161394	0.0580905	0.130085	0.139815	0.0876176	0.0979831	0.121544
ENSG00000231302.1	RPL36P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114125	0.626896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228663.1	PSMD10P1	0.565313	0.429922	0.182167	1.54876	1.03411	1.38507	1.49362	0.165753	0.213658	0.284985	5.07125	4.40414	0.283745	0.258922	0.137118	0.161862	0.398001	0.208956	0.14655	0.117151	0.975235	0.254582	1.37477	2.58465	2.1139	1.02092	0.726871	0.800302	0.41415	0.609774	1.47215	0.173766	0.0794033	0.40287	0.787497	0.095112	0.93435	0.841897	0.0918153	1.17466	1.44315	0.213105	0.816721	1.58411	1.04814	1.00644	2.8405	4.37094	0.642115	0.494538	1.96037	1.89545	1.26148	0.253047
ENSG00000215444.2	RP5-827A12.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233347.1	ERP29P1	0.11079	0.123136	0.167307	0.23384	0.188943	0.162115	0.303296	0.0932236	0.158563	0.178072	0.171625	0.130284	0.159856	0.24593	0.118427	0.14522	0.264111	0.166002	0.0670786	0.0767756	0.13261	0.227234	0.525833	0.335302	0.102486	0.233866	0.211007	0.18443	0.186271	0.159321	0.0899842	0.121299	0.116982	0.111849	0.261743	0.121671	0.222768	0.208733	0.0671339	0.158916	0.212409	0.104407	0.317959	0.265508	0.177135	0.190566	0.162076	0.21109	0.181546	0.369074	0.29188	0.22591	0.189557	0.0902308
ENSG00000235018.1	RP11-11M20.2	0.0671857	0	0	0	0	0	0	0	0	0	0.189756	0.279085	0	0	0	0	0	0	0	0	0.0568816	0	0	0	0.0456778	0	0.0477227	0	0	0	0.0973109	0	0	0	0	0	0.0595922	0.0610827	0	0.174982	0.155495	0.0619176	0	0	0.143364	0.133393	0.112953	0	0	0.265891	0.0458315	0.154031	0.0819562	0
ENSG00000232260.2	BTF3L4P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0936673	0	0	0	0	0	0	0	0	0	0.0711402	0	0.109787	0	0	0	0.0932796	0.0720685	0	0.0782537	0	0	0	0	0.140754	0.265294	0.263017	0.145374	0	0	0	0.470991	0	0	0.0271879	0
ENSG00000227054.1	FDX1P2	0	0	0	0	0	0	0.0885929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146679	0.0537011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170947	0	0.052594	0.13715	0
ENSG00000235514.1	LLPHP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0915497	0	0	0.132592	0	0	0	0	0	0	0	0	0.0924952	0.104168	0.0740721	0.0363064	0
ENSG00000236056.1	GAPDHP14	0	0.0587717	0	0.0676296	0.150963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0810575	0.0993021	0	0.0699988	0	0.0259192	0	0	0	0	0.150127	0.0661675	0	0	0.0590774	0.299	0	0	0	0	0	0	0.0672848	0.10157	0.090284	0.051359	0.185398	0	0.211446	0	0	0	0.336945
ENSG00000237325.3	AP000563.2	0	0	0	0	0	0	0	0	0	0	0.344091	0.499338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0408079	0	0	0	0
ENSG00000229046.1	HMGN1P2	0	0.0983685	0	0.167702	0.139992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.316582	0.130544	0.115263	0.0830898	0.150795	0.0936672	0.128824	0	0	0	0	0	0	0.137858	0.0975047	0	0.109512	0.301334	0	0.114255	0.160204	0.199214	0.115881	0.127563	0	0	0.261656	0.138581	0.290826	0.211439	0
ENSG00000229007.1	EXOSC3P1	0.399083	0.558402	0.187094	0.62228	0.565243	0.370071	0.880004	0.129272	0.151265	0.205337	0.807006	0.927077	0.263325	0.239854	0.135754	0.168445	0.253353	0.143397	0.203032	0.0942347	0.487061	0.38968	0.528403	0.906155	0.953374	0.331789	0.244312	0.558922	0.383272	0.48965	1.15114	0.209517	0.14492	0.158728	0.381721	0.105571	0.495312	0.597921	0.113879	0.821351	1.03602	0.141327	0.371362	1.09712	0.384691	0.386425	0.255022	0.354251	0.222236	1.03307	0.580216	1.32549	0.990843	0.0503274
ENSG00000226501.2	USF1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186579	0	0	0	0	0	0	0	0	0	0	0.0481448	0	0	0	0	0	0	0	0	0	0	0	0	0.058026	0	0.260216	0	0	0	0.0471621
ENSG00000233956.1	BTF3P6	0	0.137534	0.0430673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0697195	0.105347	0.14291	0.190469	0.238635	0	0.0700122	0	0.157951	0	0.229983	0	0	0.052143	0	0.0678502	0.12615	0.126334	0	0.105948	0.0750219	0.0513231	0.0771446	0.174432	0.104823	0.0616695	0.0849782	0.109352	0	0.227081	0.16032	0	0.140938	0
ENSG00000224598.1	RPS5P2	0.427687	0.169402	0.234573	0.478801	0.250186	0.367313	0.232771	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280268	0.0818895	0.23207	0.411758	0.32652	0.362757	0.295458	0.167949	0.149465	0.15193	0.189327	0.117697	0	0.176094	0.164593	0.0825187	0.303402	0.25629	0	1.2681	0.48589	0.0650915	0.174585	0.214334	0.370997	0.321913	0.251148	0.0953802	0.170325	0.403711	1.18817	0.316921	0.41389	0
ENSG00000223671.2	RPL34P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231300.1	EZH2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129477	0	0	0	0
ENSG00000229761.1	RPS20P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.433074	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234008.5	PPP1R2P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.8002	0	0	0	0
ENSG00000189089.5	RIMKLBP1	0.367982	0.26326	0.187158	0.319473	0.251281	0.235039	0.244158	0.0461505	0.051575	0.0714761	0.230334	0.3233	0.0982569	0.0613136	0.0631583	0.0703978	0.0669525	0.0440882	0.122216	0.0501345	0.44857	0.145274	0.235714	0.590192	0.626958	0.271398	0.242133	0.222909	0.312472	0.220069	0.432668	0.127855	0.0638098	0.15931	0.0535714	0.0655071	0.41117	0.61163	0.0423073	0.694962	0.758275	0.160101	0.461594	0.543799	0.645178	0.517299	0.289826	0.196059	0.196267	0.552832	0.775622	0.591516	0.617218	0
ENSG00000228149.1	RPL3P1	0.0741594	0.064465	0.0591456	0.0671301	0.0490535	0.0683904	0.0483986	0.0225623	0.0308542	0.0390646	0.206076	0.291996	0.0331305	0.0304841	0.0226514	0.0283876	0.0371352	0.0313012	0.0348254	0.0188137	0.0822675	0.110029	0.157703	0.162082	0.132703	0.0813337	0.0918401	0.0774184	0.124509	0.0682575	0.094766	0.0285357	0	0.0468359	0.0274598	0.0342641	0.0780071	0.185179	0	0.0781727	0.216397	0.0663071	0.0941964	0.153082	0.134942	0.125214	0.0982415	0.0808084	0.075685	0.0996904	0.0954228	0.109587	0.124836	0.052547
ENSG00000270652.1	DPRXP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231480.1	SNRPGP13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232608.1	TIMM9P2	0.167046	0	0.105668	0.165823	0.118269	0	0	0	0	0	0	0.203177	0	0	0	0	0	0	0	0	0.181847	0.107044	0	0.198139	0	0.11364	0.105311	0.171608	0	0.154689	0.198364	0	0	0	0	0	0.167121	0.182371	0	0.33849	0.253802	0.0930419	0.159721	0.162529	0.243348	0.201491	0.144036	0	0.0960082	0.15202	0.240995	0.195284	0.201402	0
ENSG00000229623.1	METTL21AP1	0	0	0	0	0	0	0	0	0	0	0	0.108615	0	0	0	0	0	0	0	0	0	0	0	0	0.093763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0619654	0.0585368	0	0	0	0	0	0	0	0
ENSG00000235808.1	MYL6P2	0	0	0	0.114507	0.0995385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121054	0	0.102367	0	0.0747234	0.121578	0.0726828	0	0	0	0	0	0	0	0	0	0	0.0830125	0	0	0	0	0	0	0.606332	0	0	0	0
ENSG00000228349.1	RPS26P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214326.2	RPL31P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213440.2	H2AFZP1	0.11186	0.100558	0	0.132726	0.131937	0.116383	0.0841072	0	0	0	0	0.0789699	0.0577354	0	0	0	0	0	0	0	0.101579	0.0837369	0.137642	0.13343	0.150733	0.142699	0.117676	0.110026	0.0628637	0.0933087	0.145268	0	0	0.0525873	0.0696088	0	0.192817	0.0753109	0	0.29208	0.159041	0.043902	0.216346	0.104123	0.133577	0.116525	0.169771	0.115893	0.0827516	0.159439	0.201732	0.209948	0.110298	0
ENSG00000229880.1	IMMTP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0151676	0	0	0	0	0	0	0	0	0	0	0	0.00583319	0	0	0	0.0109692	0	0	0	0.0227856	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230982.1	DSTNP1	4.42564	3.26962	2.18471	6.76643	6.37941	5.64488	5.16783	1.24157	1.21624	1.40092	3.17875	4.9508	2.06615	1.62733	1.54017	2.02508	1.44101	1.08138	5.83492	2.34242	4.21357	5.41261	3.56426	7.6888	7.80527	5.56123	3.94445	5.78352	4.45457	5.55629	5.86302	1.97436	1.2614	1.59515	1.66157	0.604417	5.21101	4.74773	0.547013	12.5511	8.27962	1.46035	7.08548	4.40868	3.96769	4.04015	4.92512	4.68469	2.82402	3.18707	5.73176	8.49013	6.54808	0.981548
